id,title,budget,revenue,profit,roi,vote_average,main_genre,lead_actor,director,is_hit
889,The Flintstones in Viva Rock Vegas,83000000,59468275,-23531725,-0.2835147590361446,4.4,Science Fiction,Mark Addy,Brian Levant,0
1370,Rambo III,63000000,189015611,126015611,2.000247793650794,5.7,Action,Sylvester Stallone,Peter MacDonald,1
4942,Leatherheads,58000000,41299492,-16700508,-0.28793979310344825,5.7,Comedy,George Clooney,George Clooney,0
24438,Did You Hear About the Morgans?,58000000,85280250,27280250,0.4703491379310345,5.1,Comedy,Hugh Grant,Marc Lawrence,0
116741,The Internship,58000000,44000000,-14000000,-0.2413793103448276,6.1,Comedy,Owen Wilson,Shawn Levy,0
35791,Resident Evil: Afterlife,60000000,300228084,240228084,4.0038014,5.8,Action,Milla Jovovich,Paul W.S. Anderson,1
72431,Red Tails,58000000,50365377,-7634623,-0.13163143103448277,5.9,Drama,Bryan Cranston,Anthony Hemingway,0
1813,The Devil's Advocate,57000000,152944660,95944660,1.683239649122807,7.2,Drama,Keanu Reeves,Taylor Hackford,1
87428,That's My Boy,70000000,58058367,-11941633,-0.17059475714285716,5.5,Comedy,Adam Sandler,Sean Anders,0
8840,DragonHeart,57000000,115267375,58267375,1.022234649122807,6.4,Fantasy,Dennis Quaid,Rob Cohen,1
10589,After the Sunset,60000000,61347797,1347797,0.022463283333333334,6.0,Action,Pierce Brosnan,Brett Ratner,0
71676,Ghost Rider: Spirit of Vengeance,57000000,149217355,92217355,1.6178483333333333,4.7,Action,Nicolas Cage,Brian Taylor,1
1722,Captain Corelli's Mandolin,57000000,62112895,5112895,0.08969991228070176,5.5,Drama,Nicolas Cage,John Madden,0
10022,The Pacifier,56000000,113006880,57006880,1.01798,5.8,Action,Vin Diesel,Adam Shankman,1
11358,Walking Tall,56000000,57223890,1223890,0.02185517857142857,6.0,Adventure,Dwayne Johnson,Kevin Bray,0
13,Forrest Gump,55000000,677945399,622945399,11.326279981818182,8.2,Comedy,Tom Hanks,Robert Zemeckis,1
6477,Alvin and the Chipmunks,60000000,361366633,301366633,5.022777216666666,5.5,Comedy,Jason Lee,Tim Hill,1
1597,Meet the Parents,55000000,330444045,275444045,5.008073545454545,6.6,Comedy,Ben Stiller,Jay Roach,1
10530,Pocahontas,55000000,346079773,291079773,5.292359509090909,6.7,Adventure,Irene Bedard,Mike Gabriel,1
1924,Superman,55000000,300218018,245218018,4.458509418181818,6.9,Action,Christopher Reeve,Richard Donner,1
9327,The Nutty Professor,54000000,128769345,74769345,1.3846175,5.4,Fantasy,Eddie Murphy,Tom Shadyac,1
8488,Hitch,70000000,368100420,298100420,4.258577428571429,6.4,Comedy,Will Smith,Andy Tennant,1
8273,American Wedding,55000000,231449203,176449203,3.208167327272727,6.0,Comedy,Jason Biggs,Jesse Dylan,1
109424,Captain Phillips,55000000,95000000,40000000,0.7272727272727273,7.6,Action,Tom Hanks,Paul Greengrass,0
35056,Date Night,55000000,152263880,97263880,1.768434181818182,5.9,Comedy,Tina Fey,Shawn Levy,1
8839,Casper,50000000,287928194,237928194,4.75856388,6.0,Fantasy,Christina Ricci,Brad Silberling,1
156022,The Equalizer,55000000,192330738,137330738,2.496922509090909,7.1,Thriller,Denzel Washington,Antoine Fuqua,1
7303,Maid in Manhattan,55000000,154906693,99906693,1.8164853272727273,5.6,Comedy,Jennifer Lopez,Wayne Wang,1
8963,Crimson Tide,53000000,157387195,104387195,1.9695697169811321,7.0,Action,Denzel Washington,Tony Scott,1
1402,The Pursuit of Happyness,55000000,307077295,252077295,4.583223545454546,7.7,Drama,Will Smith,Gabriele Muccino,1
9315,Flightplan,55000000,223387299,168387299,3.0615872545454543,6.1,Thriller,Jodie Foster,Robert Schwentke,1
8984,Disclosure,55000000,214015089,159015089,2.891183436363636,5.9,Drama,Michael Douglas,Barry Levinson,1
795,City of Angels,55000000,198685114,143685114,2.612456618181818,6.4,Drama,Nicolas Cage,Brad Silberling,1
24,Kill Bill: Vol. 1,30000000,180949000,150949000,5.031633333333334,7.7,Action,Uma Thurman,Quentin Tarantino,1
393,Kill Bill: Vol. 2,30000000,152159461,122159461,4.071982033333334,7.6,Action,Uma Thurman,Quentin Tarantino,1
9618,Tango & Cash,55000000,63408614,8408614,0.1528838909090909,6.1,Action,Sylvester Stallone,Andrei Konchalovsky,0
9374,Death Becomes Her,55000000,149022650,94022650,1.7095027272727272,6.3,Fantasy,Meryl Streep,Robert Zemeckis,1
8584,Shanghai Noon,55000000,56932305,1932305,0.03513281818181818,6.2,Adventure,Jackie Chan,Tom Dey,0
2320,Executive Decision,55000000,121969216,66969216,1.2176221090909092,5.8,Action,Kurt Russell,Stuart Baird,1
58224,Mr. Popper's Penguins,55000000,187361754,132361754,2.4065773454545454,5.7,Comedy,Jim Carrey,Mark Waters,1
1729,The Forbidden Kingdom,55000000,127906624,72906624,1.325574981818182,6.3,Action,Jackie Chan,Rob Minkoff,1
175574,Free Birds,55000000,110000000,55000000,1.0,5.7,Animation,Owen Wilson,Jimmy Hayward,1
8077,Alien³,50000000,159773545,109773545,2.1954709,6.2,Science Fiction,Sigourney Weaver,David Fincher,1
8818,Evita,55000000,141047179,86047179,1.5644941636363636,5.9,History,Madonna,Alan Parker,1
8195,Ronin,55000000,41610884,-13389116,-0.24343847272727273,6.7,Action,Robert De Niro,John Frankenheimer,0
10586,The Ghost and the Darkness,50000000,75000000,25000000,0.5,6.4,Adventure,Michael Douglas,Stephen Hopkins,0
116149,Paddington,55000000,259207227,204207227,3.7128586727272728,7.0,Family,Nicole Kidman,Paul King,1
80035,The Watch,68000000,68267862,267862,0.003939147058823529,5.3,Comedy,Ben Stiller,Akiva Schaffer,0
10632,The Hunted,55000000,34234008,-20765992,-0.3775634909090909,6.0,Drama,Tommy Lee Jones,William Friedkin,0
1792,Stuck on You,55000000,33828318,-21171682,-0.38493967272727275,5.1,Comedy,Matt Damon,Bobby Farrelly,0
72197,The Pirates! In an Adventure with Scientists!,60000000,118338361,58338361,0.9723060166666667,6.4,Animation,Hugh Grant,Peter Lord,0
3580,Changeling,55000000,113020255,58020255,1.0549137272727274,7.3,Crime,Angelina Jolie,Clint Eastwood,1
12123,Chain Reaction,50000000,60209334,10209334,0.20418668,5.3,Action,Keanu Reeves,Andrew Davis,0
9566,The Fan,55000000,18626419,-36373581,-0.6613378363636364,5.7,Drama,Robert De Niro,Tony Scott,0
9833,The Phantom of the Opera,70000000,154648887,84648887,1.2092698142857143,7.0,Thriller,Gerard Butler,Joel Schumacher,1
4517,Elizabeth: The Golden Age,55000000,74237563,19237563,0.3497738727272727,6.6,Drama,Cate Blanchett,Shekhar Kapur,0
8202,Æon Flux,62000000,52304001,-9695999,-0.1563870806451613,5.4,Action,Charlize Theron,Karyn Kusama,0
16072,Gods and Generals,56000000,12923936,-43076064,-0.7692154285714285,6.1,Drama,Stephen Lang,Ronald F. Maxwell,0
34314,Turbulence,55000000,11466088,-43533912,-0.7915256727272727,5.2,Action,Ray Liotta,Robert Butler,0
145220,Muppets Most Wanted,50000000,80383290,30383290,0.6076658,6.2,Comedy,Ricky Gervais,James Bobin,0
14623,Thunderbirds,57000000,28283637,-28716363,-0.5037958421052632,4.2,Action,Brady Corbet,Jonathan Frakes,0
42297,Burlesque,55000000,89519773,34519773,0.6276322363636364,6.9,Drama,Cher,Steve Antin,0
802,Lolita,2000000,9250000,7250000,3.625,7.3,Drama,James Mason,Stanley Kubrick,1
10375,D-Tox,55000000,6416302,-48583698,-0.8833399636363637,5.3,Action,Sylvester Stallone,Jim Gillespie,0
36586,Blade II,54000000,155010032,101010032,1.870556148148148,6.2,Fantasy,Wesley Snipes,Guillermo del Toro,1
11321,Seven Pounds,55000000,168167691,113167691,2.057594381818182,7.5,Drama,Will Smith,Gabriele Muccino,1
70074,Bullet to the Head,55000000,9489829,-45510171,-0.8274576545454545,5.2,Action,Sylvester Stallone,Walter Hill,0
242,The Godfather: Part III,54000000,136766062,82766062,1.5327048518518518,7.1,Crime,Al Pacino,Francis Ford Coppola,1
9621,Elizabethtown,57000000,52034889,-4965111,-0.08710721052631579,6.1,Comedy,Orlando Bloom,Cameron Crowe,0
1819,"You, Me and Dupree",54000000,130431368,76431368,1.4153957037037037,5.4,Comedy,Kate Hudson,Anthony Russo,1
8536,Superman II,54000000,190458706,136458706,2.527013074074074,6.5,Action,Gene Hackman,Richard Lester,1
8046,Gigli,54000000,7266209,-46733791,-0.865440574074074,3.5,Drama,Ben Affleck,Martin Brest,0
1717,All the King's Men,55000000,9450897,-45549103,-0.8281655090909091,5.7,Drama,Sean Penn,Steven Zaillian,0
479,Shaft,46000000,107196498,61196498,1.330358652173913,5.5,Action,Samuel L. Jackson,John Singleton,1
9444,Anastasia,53000000,139804348,86804348,1.6378178867924529,7.4,Animation,Meg Ryan,Gary Goldman,1
824,Moulin Rouge!,52500000,179213434,126713434,2.413589219047619,7.4,Drama,Nicole Kidman,Baz Luhrmann,1
11456,Domestic Disturbance,75000000,54249294,-20750706,-0.27667608,5.4,Mystery,John Travolta,Harold Becker,0
261023,Black Mass,53000000,98837872,45837872,0.8648655094339622,6.3,Crime,Johnny Depp,Scott Cooper,0
3683,Flags of Our Fathers,90000000,65900249,-24099751,-0.2677750111111111,6.7,War,Ryan Phillippe,Clint Eastwood,0
22803,Law Abiding Citizen,53000000,126690726,73690726,1.3903910566037736,7.2,Drama,Jamie Foxx,F. Gary Gray,1
285923,Grindhouse,67000000,25037897,-41962103,-0.6263000447761194,6.8,Thriller,Kurt Russell,Robert Rodriguez,0
640,Catch Me If You Can,52000000,352114312,300114312,5.771429076923077,7.7,Drama,Leonardo DiCaprio,Steven Spielberg,1
97630,Zero Dark Thirty,40000000,132820716,92820716,2.3205179,6.7,Thriller,Jessica Chastain,Kathryn Bigelow,1
9767,The Break-Up,52000000,204999686,152999686,2.9423016538461537,5.6,Romance,Vince Vaughn,Peyton Reed,1
11631,Mamma Mia!,52000000,609841637,557841637,10.727723788461539,6.4,Comedy,Meryl Streep,Phyllida Lloyd,1
32856,Valentine's Day,52000000,216485654,164485654,3.163185653846154,5.7,Comedy,Jessica Alba,Garry Marshall,1
6519,The Dukes of Hazzard,50000000,110803676,60803676,1.21607352,5.1,Action,Johnny Knoxville,Jay Chandrasekhar,1
8741,The Thin Red Line,52000000,98126565,46126565,0.8870493269230769,7.2,Drama,Sean Penn,Terrence Malick,0
49520,The Change-Up,52000000,75450437,23450437,0.45096994230769233,5.9,Comedy,Olivia Wilde,David Dobkin,0
1850,Man on the Moon,82000000,47434430,-34565570,-0.42153134146341464,6.9,Comedy,Jim Carrey,Miloš Forman,0
524,Casino,52000000,116112375,64112375,1.2329302884615385,7.8,Drama,Robert De Niro,Martin Scorsese,1
26389,From Paris with Love,52000000,52826594,826594,0.01589603846153846,6.1,Action,John Travolta,Pierre Morel,0
2123,"Me, Myself & Irene",51000000,149270999,98270999,1.9268823333333334,6.1,Comedy,Jim Carrey,Bobby Farrelly,1
9907,Barnyard,51000000,72779000,21779000,0.4270392156862745,5.3,Animation,Courteney Cox,Steve Oedekerk,0
18239,The Twilight Saga: New Moon,50000000,709827462,659827462,13.19654924,5.6,Adventure,Kristen Stewart,Chris Weitz,1
808,Shrek,60000000,484409218,424409218,7.073486966666667,7.3,Adventure,Mike Myers,Andrew Adamson,1
38050,The Adjustment Bureau,50200000,127869379,77669379,1.5471987848605577,6.5,Science Fiction,Matt Damon,George Nolfi,1
8367,Robin Hood: Prince of Thieves,48000000,390493908,342493908,7.13528975,6.6,Adventure,Kevin Costner,Kevin Reynolds,1
9390,Jerry Maguire,50000000,273552592,223552592,4.47105184,6.7,Comedy,Tom Cruise,Cameron Crowe,1
72105,Ted,50000000,549368315,499368315,9.9873663,6.3,Comedy,Mark Wahlberg,Seth MacFarlane,1
2898,As Good as It Gets,50000000,314178011,264178011,5.28356022,7.2,Comedy,Jack Nicholson,James L. Brooks,1
10312,Patch Adams,50000000,202292902,152292902,3.04585804,7.0,Comedy,Robin Williams,Tom Shadyac,1
109443,Anchorman 2: The Legend Continues,50000000,173649015,123649015,2.4729803,6.0,Comedy,Will Ferrell,Adam McKay,1
2022,Mr. Deeds,50000000,171269535,121269535,2.4253907,5.6,Comedy,Adam Sandler,Steven Brill,1
37686,Super 8,50000000,260095987,210095987,4.20191974,6.6,Thriller,Joel Courtney,J.J. Abrams,1
462,Erin Brockovich,52000000,256271286,204271286,3.9282939615384613,7.1,Drama,Julia Roberts,Steven Soderbergh,1
9919,How to Lose a Guy in 10 Days,50000000,177371441,127371441,2.54742882,6.3,Comedy,Kate Hudson,Donald Petrie,1
187017,22 Jump Street,50000000,188441614,138441614,2.76883228,7.0,Crime,Jonah Hill,Phil Lord,1
628,Interview with the Vampire,60000000,223664608,163664608,2.7277434666666664,7.2,Horror,Brad Pitt,Neil Jordan,1
10201,Yes Man,70000000,225990978,155990978,2.228442542857143,6.4,Comedy,Jim Carrey,Peyton Reed,1
302699,Central Intelligence,50000000,216972543,166972543,3.33945086,6.2,Action,Dwayne Johnson,Rawson Marshall Thurber,1
274167,Daddy's Home,50000000,242786137,192786137,3.85572274,5.8,Comedy,Will Ferrell,Sean Anders,1
224141,Into the Woods,50000000,212902372,162902372,3.25804744,5.6,Fantasy,Meryl Streep,Rob Marshall,1
388,Inside Man,45000000,184376254,139376254,3.097250088888889,7.3,Crime,Denzel Washington,Spike Lee,1
2112,Payback,90000000,161626121,71626121,0.7958457888888889,6.7,Drama,Mel Gibson,Brian Helgeland,0
10329,Congo,50000000,152022101,102022101,2.04044202,5.0,Action,Laura Linney,Frank Marshall,1
74465,We Bought a Zoo,50000000,120081841,70081841,1.40163682,6.5,Drama,Matt Damon,Cameron Crowe,1
13811,Knowing,50000000,155446362,105446362,2.10892724,5.9,Action,Nicolas Cage,Alex Proyas,1
6877,Failure to Launch,50000000,88715192,38715192,0.77430384,5.5,Comedy,Matthew McConaughey,Tom Dey,0
10320,The Ring Two,50000000,161451538,111451538,2.22903076,5.4,Drama,Naomi Watts,Hideo Nakata,1
50646,"Crazy, Stupid, Love.",50000000,142851197,92851197,1.85702394,7.0,Comedy,Steve Carell,Glenn Ficarra,1
8920,Garfield,50000000,200804534,150804534,3.01609068,5.2,Animation,Bill Murray,Peter Hewitt,1
60308,Moneyball,50000000,110206216,60206216,1.20412432,7.0,Drama,Brad Pitt,Bennett Miller,1
6950,Outbreak,50000000,189859560,139859560,2.7971912,6.3,Action,Dustin Hoffman,Wolfgang Petersen,1
225574,Non-Stop,50000000,222809600,172809600,3.456192,6.8,Action,Liam Neeson,Jaume Collet-Serra,1
13836,Race to Witch Mountain,50000000,106303988,56303988,1.12607976,5.5,Adventure,Dwayne Johnson,Andy Fickman,1
752,V for Vendetta,54000000,132511035,78511035,1.4539080555555555,7.7,Action,Natalie Portman,James McTeigue,1
6038,Shanghai Knights,50000000,88323487,38323487,0.76646974,6.0,Action,Jackie Chan,David Dobkin,0
9975,Curious George,50000000,69834815,19834815,0.3966963,6.2,Adventure,Will Ferrell,Matthew O'Callaghan,0
11451,Herbie Fully Loaded,50000000,66002004,16002004,0.32004008,5.1,Comedy,Lindsay Lohan,Angela Robinson,0
12103,Don't Say a Word,50000000,100020092,50020092,1.00040184,6.0,Thriller,Michael Douglas,Gary Fleder,1
60304,Hansel & Gretel: Witch Hunters,50000000,224803475,174803475,3.4960695,5.7,Fantasy,Jeremy Renner,Tommy Wirkola,1
2251,Unfaithful,50000000,119137784,69137784,1.38275568,6.3,Thriller,Richard Gere,Adrian Lyne,1
46529,I Am Number Four,50000000,144492830,94492830,1.8898566,5.9,Action,Alex Pettyfer,D.J. Caruso,1
231,Syriana,50000000,94000000,44000000,0.88,6.3,Drama,George Clooney,Stephen Gaghan,0
300671,13 Hours: The Secret Soldiers of Benghazi,50000000,69411370,19411370,0.3882274,7.0,Action,James Badge Dale,Michael Bay,0
228326,The Book of Life,50000000,97437106,47437106,0.94874212,7.3,Romance,Diego Luna,Jorge R. Gutierrez,0
9754,Firewall,45000000,82800000,37800000,0.84,5.6,Thriller,Harrison Ford,Richard Loncraine,0
66,Absolute Power,50000000,50068310,68310,0.0013662,6.4,Crime,Clint Eastwood,Clint Eastwood,0
4421,G.I. Jane,50000000,48169156,-1830844,-0.03661688,6.0,Action,Demi Moore,Ridley Scott,0
2649,The Game,50000000,109423648,59423648,1.18847296,7.5,Drama,Michael Douglas,David Fincher,1
588,Silent Hill,50000000,97607453,47607453,0.95214906,6.3,Horror,Radha Mitchell,Christophe Gans,0
71552,American Reunion,50000000,234989584,184989584,3.69979168,6.1,Comedy,Jason Biggs,Jon Hurwitz,1
9631,The Negotiator,50000000,44547681,-5452319,-0.10904638,6.8,Action,Samuel L. Jackson,F. Gary Gray,0
216282,Into the Storm,50000000,160602194,110602194,2.21204388,5.8,Action,Richard Armitage,Steven Quale,1
306,Beverly Hills Cop III,50000000,119208989,69208989,1.38417978,5.5,Action,Eddie Murphy,John Landis,1
928,Gremlins 2: The New Batch,50000000,41482207,-8517793,-0.17035586,6.2,Comedy,Zach Galligan,Joe Dante,0
205587,The Judge,50000000,83719388,33719388,0.67438776,7.2,Drama,Robert Duvall,David Dobkin,0
1577,Resident Evil: Apocalypse,45000000,129394835,84394835,1.8754407777777777,6.1,Horror,Milla Jovovich,Alexander Witt,1
9801,Bridget Jones: The Edge of Reason,50000000,40203020,-9796980,-0.1959396,6.1,Comedy,Renée Zellweger,Beeban Kidron,0
2116,Out of Time,50000000,55495563,5495563,0.10991126,6.1,Thriller,Denzel Washington,Carl Franklin,0
9624,On Deadly Ground,50000000,49000000,-1000000,-0.02,4.5,Action,Steven Seagal,Steven Seagal,0
14199,The Adventures of Sharkboy and Lavagirl,50000000,69425966,19425966,0.38851932,4.4,Adventure,Taylor Lautner,Robert Rodriguez,0
1907,The Beach,40000000,144056873,104056873,2.601421825,6.3,Drama,Leonardo DiCaprio,Danny Boyle,1
4599,Raising Helen,50000000,49718611,-281389,-0.00562778,5.9,Drama,Kate Hudson,Garry Marshall,0
22832,Ninja Assassin,40000000,60462347,20462347,0.511558675,6.2,Action,Rain,James McTeigue,0
9879,Striptease,50000000,113309743,63309743,1.26619486,4.4,Drama,Demi Moore,Andrew Bergman,1
38579,Marmaduke,50000000,83761844,33761844,0.67523688,5.0,Family,Owen Wilson,Tom Dey,0
44603,Hereafter,50000000,105197635,55197635,1.1039527,5.8,Drama,Matt Damon,Clint Eastwood,1
11892,Murder by Numbers,50000000,56714147,6714147,0.13428294,6.0,Crime,Sandra Bullock,Barbet Schroeder,0
9691,Assassins,50000000,30303072,-19696928,-0.39393856,6.0,Action,Sylvester Stallone,Richard Donner,0
1248,Hannibal Rising,50000000,82169884,32169884,0.64339768,6.0,Crime,Gaspard Ulliel,Peter Webber,0
12220,The Story of Us,50000000,58900031,8900031,0.17800062,5.9,Comedy,Bruce Willis,Rob Reiner,0
72710,The Host,44000000,63327201,19327201,0.4392545681818182,6.0,Action,Saoirse Ronan,Andrew Niccol,0
10782,Basic,50000000,42792561,-7207439,-0.14414878,6.2,Action,John Travolta,John McTiernan,0
9573,Blood Work,50000000,26199517,-23800483,-0.47600966,6.1,Crime,Clint Eastwood,Clint Eastwood,0
4959,The International,50000000,60161391,10161391,0.20322782,6.0,Drama,Clive Owen,Tom Tykwer,0
10061,Escape from L.A.,50000000,42277365,-7722635,-0.1544527,5.6,Action,Kurt Russell,John Carpenter,0
10386,The Iron Giant,70000000,23159305,-46840695,-0.6691527857142857,7.6,Adventure,Eli Marienthal,Brad Bird,0
421,The Life Aquatic with Steve Zissou,50000000,34808403,-15191597,-0.30383194,7.1,Adventure,Bill Murray,Wes Anderson,0
316152,Free State of Jones,50000000,25035950,-24964050,-0.499281,6.6,War,Matthew McConaughey,Gary Ross,0
11615,The Life of David Gale,50000000,38955598,-11044402,-0.22088804,7.3,Drama,Kevin Spacey,Alan Parker,0
241554,Run All Night,50000000,71561644,21561644,0.43123288,6.3,Action,Liam Neeson,Jaume Collet-Serra,0
2252,Eastern Promises,51500000,55112356,3612356,0.0701428349514563,7.2,Thriller,Naomi Watts,David Cronenberg,0
11968,Into the Blue,50000000,44434439,-5565561,-0.11131122,5.8,Action,Paul Walker,John Stockwell,0
10047,The Messenger: The Story of Joan of Arc,60000000,66976317,6976317,0.11627195,6.2,Adventure,Milla Jovovich,Luc Besson,0
38319,Your Highness,49900000,26121638,-23778362,-0.4765202805611222,5.2,Comedy,Danny McBride,David Gordon Green,0
69668,Dream House,50000000,38502340,-11497660,-0.2299532,5.8,Drama,Daniel Craig,Jim Sheridan,0
9770,Mad City,50000000,10541523,-39458477,-0.78916954,5.9,Action,John Travolta,Costa-Gavras,0
11212,Baby's Day Out,50000000,16671505,-33328495,-0.6665699,5.8,Action,Joe Mantegna,Patrick Read Johnson,0
10533,The Scarlet Letter,50000000,10382407,-39617593,-0.79235186,5.5,Drama,Demi Moore,Roland Joffé,0
38363,Fair Game,22000000,24188922,2188922,0.09949645454545454,6.5,Drama,Naomi Watts,Doug Liman,0
9923,Domino,50000000,22944502,-27055498,-0.54110996,6.0,Action,Keira Knightley,Tony Scott,0
11863,Jade,50000000,9851610,-40148390,-0.8029678,5.2,Action,David Caruso,William Friedkin,0
18501,Gamer,50000000,40828540,-9171460,-0.1834292,5.6,Action,Gerard Butler,Brian Taylor,0
109491,Beautiful Creatures,60000000,60052138,52138,0.0008689666666666666,5.6,Fantasy,Alden Ehrenreich,Richard LaGravenese,0
